File Name,Sprint Name,Planned For,ID,Type,Status,Parent ID,Parent Type,Count,Summary
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767780,Task,Done,742750,Defect,1,"QA testing"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767777,Task,Done,742750,Defect,1,"JS change"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766662,Story,Done,,Story,1,"Monthly OMB Submission"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,750380,Story,Done,,Story,1,"As an EPS module user, I would like to have the EPS Code naming convention changed and add a "Funding Type" field for FY19 and beyond"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766758,Task,Done,750380,Story,1,"Service changes for EPS record page"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766774,Task,Done,750380,Story,1,"Code review"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766772,Task,Done,750380,Story,1,"Cross-dev testing"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766760,Task,Done,750380,Story,1,"EPS search page changes, including UI, service, and database"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766757,Task,Done,750380,Story,1,"UI changes for EPS record"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766759,Task,Done,750380,Story,1,"Database changes for EPS record page"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766766,Task,Done,750380,Story,1,"Multi-Copy code changes, including UI, service, and database"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766769,Task,Done,750380,Story,1,"Multi-Edit code changes, including UI, service, and database"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766770,Task,Done,750380,Story,1,"Dev testing"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766778,Task,Done,750380,Story,1,"QA testing"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,766764,Task,Done,750380,Story,1,"Project Initiation page code changes, including UI, service, and database"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,642310,Defect,Resolved,,Story,1,"EPS - When changing the Investment Name for an EPS record, the Investment Manager does not update"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767807,Task,Done,642310,Defect,1,"Resolve defect"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767853,Task,Done,642310,Defect,1,"QA testing"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767796,Task,Done,642310,Defect,1,"Analysis of defect"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,762487,Defect,Resolved,,Story,1,"EPS - Change "Bulk Copy" to "Multi Copy""
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767914,Task,Done,762487,Defect,1,"JS change"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767920,Task,Done,762487,Defect,1,"QA testing"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,767862,Task,Invalid,,Story,1,"JS change"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,768514,Story,Done,,Story,1,"Deployment and release activities [OY1 Sprint 2]"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,768534,Task,Done,768514,Story,1,"QA/UAT/Prod Deployment"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,779240,Defect,Resolved,768514,Story,1,"Rebaseline QA87 , Dev87 environments"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,768538,Task,Done,768514,Story,1,"Add OY1 Release 2 code to TFS and RTC"
Sprint 2 Backlog (OY1).xml,Sprint 2 Backlog (OY1),OY1 Sprint 2,771118,Defect,Resolved,,Story,1,"EPS - Executive Director is showing as a required field"
***********
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,624046,Story,Done,,Story,1,"As an OMB Administrator, I want to update the records that were submitted to OMB in the VIP database so that the OMB submission date is updated"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780718,Task,Done,624046,Story,1,"Dev Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780170,Task,Done,624046,Story,1,"Database Changes"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780720,Defect,Resolved,624046,Story,1,"QA Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780162,Task,Done,624046,Story,1,"C# code and service changes"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,779640,Task,Done,,Story,1,"Deployment and release activities [OY1 Sprint 3]"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788470,Task,Done,779640,Task,1,"Change VIP.Services Solution file for Build forge"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788292,Task,Done,779640,Task,1,"Rebaseline code for QA87/Dev87 environments"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788296,Task,Done,779640,Task,1,"Upload TFS Code to TFS/RTC"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788297,Task,Done,779640,Task,1,"QA/UAT/Prod Deployment"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,793127,Story,Done,,Story,1,"CIO Rating Calculation Updates (Historical Performance)"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,781571,Defect,Resolved,,Story,1,"QA Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,779638,Task,New,,Story,1,"CLIN Documentation"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,557174,Defect,Ready for Review,,Story,1,"Project - Users able to place project in pause status when project is in Closeout Phase"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,783156,Task,New,557174,Defect,1,"QA Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,779635,Story,Done,,Story,1,"Monthly OMB Submission"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788232,Task,Done,779635,Story,1,"Fix Business Rule/Schema validations if any"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788236,Task,Done,779635,Story,1,"Work with TIm to submit test and final file through Dashboard and resolve validation errors if any"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788240,Task,Done,779635,Story,1,"Post OMB Submission tasks"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,788225,Task,Done,779635,Story,1,"Generate OMB File"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,757664,Story,Ready for Review,,Story,1,"As an OMB Administrator, I would like to have the History Tab enabled so I can view prior OMB submissions"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780129,Task,New,757664,Story,1,"Dev Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780132,Task,New,757664,Story,1,"Cross-Dev Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780140,Task,New,757664,Story,1,"QA Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780135,Task,New,757664,Story,1,"Code Review"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780119,Task,New,757664,Story,1,"Service Change"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,781247,Task,New,757664,Story,1,"Service Level Change"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780127,Task,New,757664,Story,1,"UI Change"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780125,Task,New,757664,Story,1,"Database change"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,779630,Story,Done,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [OY1 Sprint 3]"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,791522,Defect,Resolved,779630,Story,1,"Helpdesk Request - #2644 - User is the Secondary Contact and has edit rights, but is unable to add a contact"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,789751,Defect,Resolved,779630,Story,1,"Helpdesk ##2626 - EAAS VIP DB update issue"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,791410,Defect,Resolved,779630,Story,1,"Helpdesk Request - #2638 - Edits/Updates are not staying in the system."
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,791520,Task,Done,779630,Story,1,"Helpdesk #2649 - Community Care (CC) One Consult Phase 1 – Mark No for Approved for Build 11"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,791406,Task,Done,779630,Story,1,"Helpdesk Request #2637 - Cannot go into product phase, can't update ATO, update submitted but not taken.  Multiple issues. Need meeting to resolve."
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,789699,Defect,Resolved,779630,Story,1,"Helpdesk #2627 - Send to Initiation phase is not saving Project phase Start Actual Date"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,783558,Defect,Resolved,779630,Story,1,"Helpdesk #2598 - Contract Toggle"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,783644,Defect,Resolved,783558,Defect,1,"QA Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,653811,Defect,Ready for Review,,Story,1,"Revise - View Past Revise Records Page is displaying only the UniqueID under the StructureID column name"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,783148,Task,In Progress,653811,Defect,1,"QA Testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,739367,Story,In Progress,,Story,1,"As a Project Manager, I want to add a validation on projected cost so that this cost cannot be updated after actual dates have been entered"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780205,Task,New,739367,Story,1,"Code review"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780179,Task,New,739367,Story,1,"Dev testing"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780181,Task,New,739367,Story,1,"JS change"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780196,Task,New,739367,Story,1,"Code review"
Sprint 3 Backlog (OY1).xml,Sprint 3 Backlog (OY1),OY1 Sprint 3,780200,Task,In Progress,739367,Story,1,"QA testing"
***********
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,782530,Story,Reviewed,,Story,1,"Evaluate available reporting/BI tools"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795793,Task,Done,,Story,1,"Apply Kendo control to interface elements for Projected Cost in Project Phases."
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794363,Story,Done,,Story,1,"Deployment and release activities [OY1 Sprint 3]"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,796275,Task,Done,794363,Story,1,"QA/UAT/Prod Deployment"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,811905,Task,Done,794363,Story,1,"Upload Sprint 4 OY1 Code to TFS and RTC"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,796279,Task,Done,794363,Story,1,"Change Main folder items as per request from BuildForge team"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,788219,Defect,Resolved,,Story,1,"OMB Submission Tool - XML file is getting corrupted after it is submitted to ITDB Dashboard for testing, if file has special characters"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795414,Task,Done,788219,Defect,1,"QA Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,797004,Task,Invalid,788219,Defect,1,"QA Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,762493,Story,Done,,Story,1,"As an OMB Administrator, I want to implement new OMB data requirements within different modules of the VIP Dashboard so that the VA is in compliance with the new requirements"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794467,Task,Done,762493,Story,1,"UI Changes"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794471,Task,Done,762493,Story,1,"Service Changes"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794474,Task,Done,762493,Story,1,"Cross-Dev Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794484,Task,Done,762493,Story,1,"Database Changes"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794477,Task,Done,762493,Story,1,"QA Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794486,Task,Done,762493,Story,1,"Dev Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794359,Story,Done,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [OY1 Sprint 4]"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,802774,Task,Done,794359,Story,1,"Helpdesk Request - #2694 - User is reporting FY19 EPS codes are not showing in the dropdown on the Dashboard"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,808183,Task,Done,794359,Story,1,"Helpdesk 2703 - Change Justification for Revise Request IDs - 18907,18906"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794398,Story,Ready for Review,,Story,1,"As a Project Manager, I want to enter an "Actual Release Date" for releases so that the release dates are actual dates"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795244,Task,New,794398,Story,1,"Cross-Dev Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795190,Task,Done,794398,Story,1,"UI Changes"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795277,Task,New,794398,Story,1,"QA Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795241,Task,New,794398,Story,1,"Dev Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,805147,Defect,Resolved,,Story,1,"Project - When moving a project from project phase to product phase, the actual finish date does not appear in field in the product phase"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,806081,Defect,Resolved,,Story,1,"Investment - When clicking on the "Edit" button for any investment risk, the drop down values for Risk Probability and Risk Impact fields are grayed out"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,792031,Story,Done,,Story,1,"As a Project Manager, I want to have updates to the "Date Business Epics Received" and "Date of Signed Project Management Plan" fields so that the CIO Rating can be reported accurately"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795321,Task,Done,792031,Story,1,"UI Changes"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795326,Task,Done,792031,Story,1,"QA Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795322,Task,Done,792031,Story,1,"Dev Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795325,Task,Done,792031,Story,1,"Cross-Dev Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794468,Story,New,,Story,1,"Monthly OMB Submission"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794369,Story,Ready for Review,,Story,1,"As a Project Manager, I want to add a validation on projected cost so that this cost cannot be updated after actual dates have been entered"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795281,Task,New,794369,Story,1,"QA Testing"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,794366,Story,New,,Story,1,"CLIN Documentation"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795424,Task,New,794366,Story,1,"508 Test Results"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,795429,Task,New,794366,Story,1,"User Guide & Slide Deck"
Sprint 4 Backlog (OY1).xml,Sprint 4 Backlog (OY1),OY1 Sprint 4,805155,Defect,Resolved,,Story,1,"Project - The project ID and the summary page project do not match"
***********
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,762829,Story,Done,,Story,1,"As an OMB Administrator, I want to view the OMB Mapping in the OMB Submission Tool"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811083,Task,Done,762829,Story,1,"Create block elements in the table"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811081,Task,Done,762829,Story,1,"Setting up the Kendo table"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811073,Task,Done,762829,Story,1,"Create query to extract data"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811077,Task,Done,762829,Story,1,"Implement services to call the query"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811091,Task,Done,762829,Story,1,"QA testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811087,Task,Done,762829,Story,1,"Add the ability to sort by category"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811069,Task,Done,762829,Story,1,"Entering mapping contents into database table"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811082,Task,Done,762829,Story,1,"Populating data into Kendo table with correct fields"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811088,Task,Done,762829,Story,1,"Dev testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811089,Task,Done,762829,Story,1,"Code review"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,614586,Story,Done,,Story,2,"As an EPS User, I want to have the updates to the VASI ID field so that this field can include ID and VASI name"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811168,Task,Done,614586,Story,1,"Review test script"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811165,Task,Done,614586,Story,1,"Code review"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811161,Task,Done,614586,Story,1,"UI changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811170,Task,Done,614586,Story,1,"QA testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811163,Task,Done,614586,Story,1,"Dev testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811159,Task,Done,614586,Story,1,"C# changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811156,Task,Done,614586,Story,1,"Database changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,782524,Story,Done,,Story,1,"As an EPS User, I want to have the updates to the VIPR ID field so that this field can include ID and VIPR name"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811538,Task,Done,782524,Story,1,"QA testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811535,Task,Done,782524,Story,1,"Code review"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811532,Task,Done,782524,Story,1,"Dev testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811537,Task,Done,782524,Story,1,"Review test script"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811528,Task,Done,782524,Story,1,"UI changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811526,Task,Done,782524,Story,1,"C# changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811525,Task,Done,782524,Story,1,"Database changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811531,Story,Done,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [OY1 Sprint 5]"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,817477,Task,Done,811531,Story,1,"Helpdesk 2730 - Remove Build with Structure ID is A612020483.1807274036."
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815281,Task,Done,811531,Story,1,"VIP Service Request - #2712"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815471,Task,Done,811531,Story,1,"Helpdesk Service Request - #2707 - Removal of Revise ID 18924"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815536,Task,Done,811531,Story,1,"Helpdesk Request - #2718 - Remove future release for the Direct Secure Messaging Phase 2 project"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815494,Task,Done,811531,Story,1,"Helpdesk Request - #2725 - Remove CD Review from the Dashboard"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,821084,Task,Done,811531,Story,1,"VIP Service Request - #2746"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815466,Task,Done,811531,Story,1,"Helpdesk Service Request - #2703 - Change the Justification Statement"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815478,Task,Done,811531,Story,1,"Helpdesk Request #2714 - Remove Duplicate Release for project A603035384"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811534,Story,In Progress,,Story,1,"Deployment and release activities [OY1 Sprint 5]"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,824192,Task,Done,811534,Story,1,"Upload Sprint 5 Code to TFS and RTC"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,815540,Task,Done,811534,Story,1,"QA/UAT/Prod"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,824203,Task,In Progress,811534,Story,1,"Rebaseline QA87 and Dev87 environment"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,823222,Story,Done,,Story,1,"Update text to "When is the last date that a revised product will be deployed to production?" field"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,778941,Story,Done,,Story,1,"As an OMB Administrator, I want to implement new OMB data requirements within the OMB Submission Tool so that the VA is in compliance with the new requirements"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811036,Task,Done,778941,Story,1,"Code review"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811028,Task,Done,778941,Story,1,"Dev testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811021,Task,Done,778941,Story,1,"C# code changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811039,Task,Done,778941,Story,1,"QA testing"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,812218,Task,Done,778941,Story,1,"Database changes"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,810941,Story,New,,Story,1,"Technical Work - Organize test information in Rational"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 8,792075,Story,In Progress,,Story,2,"Knowledge Acquisition - Analyze Jenkins Continuous Integrations tool"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811012,Task,New,792075,Story,1,"Analyze Rational Build Forge"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,810996,Task,New,792075,Story,1,"Engage with BISL team on limitations of SCM and CI tools"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,810999,Task,New,792075,Story,1,"Contact David Fackler to enable access to TFS server"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811017,Task,New,792075,Story,1,"Analyze Git/GitHub for SCM"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811000,Task,New,792075,Story,1,"Analyze TFS for CI"
Sprint 5 Backlog (OY1).xml,Sprint 5 Backlog (OY1),OY1 Sprint 5,811008,Task,New,792075,Story,1,"Analyze Jenkins for CI"
